"","name","states","ref","time"
"253","EPI198866_duck_Sichuan_04_27_NBXJ717_2014_H5N6_|China|_H5N6_2014.318","D_a",NA,2014
"254","EPI198867_duck_Sichuan_04_27_NBXJ718_2014_H5N6_|China|_H5N6_2014.318","D_a",NA,2014
"255","EPI198868_duck_Sichuan_04_27_NBXJ71_2014_H5N6_|China|_H5N6_2014.318","D_a",NA,2014
"256","EPI198869_duck_Sichuan_04_27_NBXJ720_2014_H5N6_|China|_H5N6_2014.318","D_a",NA,2014
"257","EPI198870_duck_Sichuan_04_27_NBXJ731_2014_H5N6_|China|_H5N6_2014.318","D_a",NA,2014
"258","EPI198871_duck_Sichuan_04_27_NCXJ073_2014_H5N6_|China|_H5N6_2014.318","D_a",NA,2014
"259","EPI198872_duck_Sichuan_04_27_NBXJ79_2014_H5N6_|China|_H5N6_2014.318","D_a",NA,2014
"260","EPI198873_duck_Hunan_12_17_YYGK079_1_2014_H5N6_|China|_H5N6_2014.959","D_a",NA,2014
"261","EPI198874_duck_Sichuan_04_27_NBXJ713_2014_H5N6_|China|_H5N6_2014.318","D_a",NA,2014
"262","EPI198875_environment_Jilin_04_11_CCHSL012_2015_H5N6_|China|_H5N6_2015.274","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"263","EPI198876_duck_Hunan_12_17_YYGK082_2014_H5N6_|China|_H5N6_2014.959","D_a",NA,2014
"264","EPI198878_environment_Jilin_04_25_NA004_2015_H5N6_|China|_H5N6_2015.312","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"265","EPI198880_chicken_Yunnan_03_16_DQXYL0034_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"266","EPI198881_chicken_Yunnan_03_16_DQJT0048_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"267","EPI198882_duck_Yunnan_03_16_DQXYL0039_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"268","EPI198883_duck_Yunnan_03_15_DQWGH005_O_2015_H5N6_|China|_H5N6_2015.200","D_a",NA,2015
"269","EPI198884_chicken_Jiangxi_12_05_NCDZT0012_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"270","EPI198885_chicken_Jiangxi_12_05_NCDZT0020_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"271","EPI198886_chicken_Jiangxi_12_05_NCDZT0021_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"272","EPI198887_chicken_Jiangxi_12_05_NCDZT0031_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"273","EPI198888_chicken_Jiangxi_12_05_NCDZT0032_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"274","EPI198889_chicken_Jiangxi_12_05_NCDZT0040_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"275","EPI198890_chicken_Jiangxi_12_05_NCDZT007_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"276","EPI198891_chicken_Jiangxi_12_05_NCDZT009_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"277","EPI198893_pigeon_Sichuan_04_27_NBXJ743_2014_H5N6_|China|_H5N6_2014.318","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2014
"278","EPI198894_environment_Jiangxi_02_10_NCDZT16_2015_H5N6_|China|_H5N6_2015.110","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"279","EPI198895_environment_Yunnan_03_15_DQWGH012_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"280","EPI198896_environment_Yunnan_03_15_DQWGH010_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"281","EPI198897_environment_Yunnan_03_15_DQWGH011_2_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"282","EPI198898_environment_Yunnan_03_15_DQWGH014_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"283","EPI198899_environment_Yunnan_03_17_DQJT039_2015_H5N6_|China|_H5N6_2015.205","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"284","EPI198900_environment_Yunnan_03_15_DQWGH009_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"285","EPI198901_environment_Yunnan_03_15_DQWGH020_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"286","EPI198902_environment_Yunnan_03_15_DQWGH017_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"287","EPI198903_environment_Yunnan_03_15_DQWGH004_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"288","EPI198904_environment_Yunnan_03_15_DQWGH008_1_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"289","EPI198906_duck_Hunan_12_17_YYFQH0018_Z_P_2014_H5N6_|China|_H5N6_2014.959","D_a",NA,2014
"290","EPI198908_duck_Hunan_12_17_YYGK0063_O_2014_H5N6_|China|_H5N6_2014.959","D_a",NA,2014
"291","EPI198909_duck_Hunan_12_17_YYGK0056_2014_H5N6_|China|_H5N6_2014.959","D_a",NA,2014
"292","EPI198911_duck_Hunan_12_17_YYGK0066_P_2014_H5N6_|China|_H5N6_2014.959","D_a",NA,2014
"293","EPI198916_chicken_Jiangxi_05_06_NCDZT1174_O_2015_H5N6_|China|_H5N6_2015.342","D_a",NA,2015
"294","EPI198917_chicken_Jiangxi_04_01_NCJD0119_O_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"295","EPI198919_chicken_Jiangxi_04_01_NCJD0010_O_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"296","EPI198920_chicken_Jiangxi_04_01_NCJD0137_O_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"297","EPI198921_chicken_Jiangxi_04_01_NCJD0146_O_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"298","EPI198923_chicken_Jiangxi_04_01_NCDZT0173_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"299","EPI198924_chicken_Jiangxi_04_01_NCDZT0175_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"300","EPI198926_chicken_Jiangxi_04_01_NCDZT0192_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"301","EPI198927_chicken_Jiangxi_04_01_NCDZT0203_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"302","EPI198929_chicken_Jiangxi_04_01_NCDZT0206_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"303","EPI198930_chicken_Jiangxi_04_01_NCDZT0238_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"304","EPI198932_chicken_Jiangxi_04_01_NCDZT0279_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"305","EPI198933_chicken_Jiangxi_04_01_NCDZT0285_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"306","EPI198934_chicken_Jiangxi_04_01_NCDZT0291_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"307","EPI198935_chicken_Jiangxi_04_01_NCDZT0292_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"308","EPI198937_duck_Jiangxi_04_01_NCDZT0312_O_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"309","EPI198939_duck_Jiangxi_04_01_NCDZT0334_P_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"310","EPI198949_environment_Yunnan_03_15_DQWGH001_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"311","EPI198952_environment_Yunnan_03_17_DQJT040_2015_H5N6_|China|_H5N6_2015.205","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"312","EPI198953_environment_Jiangxi_05_07_NCJD0010D_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"313","EPI198954_environment_Jiangxi_05_07_NCJD0012D_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"314","EPI198956_environment_Jiangxi_05_07_NCJD0017D_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"315","EPI198958_environment_Jiangxi_05_07_NCJD0022D_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"316","EPI198959_environment_Jiangxi_05_07_NCJD0023D_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"317","EPI198960_environment_Jiangxi_05_07_NCJD0027D_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"318","EPI198962_Pigeon_Jiangxi_04_01_NCDZT0347_O_2015_H5N6_|China|_H5N6_2015.247","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"319","EPI198964_Pigeon_Jiangxi_04_01_NCDZT0348_O_2015_H5N6_|China|_H5N6_2015.247","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"320","EPI198967_Pigeon_Jiangxi_04_01_NCDZT0352_O_2015_H5N6_|China|_H5N6_2015.247","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"321","EPI198968_Pigeon_Jiangxi_04_01_NCDZT0353_O_2015_H5N6_|China|_H5N6_2015.247","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"322","EPI198971_chicken_Jiangxi_05_06_NCDZT0039B_P_2015_H5N6_|China|_H5N6_2015.342","D_a",NA,2015
"323","EPI198972_chicken_Jiangxi_05_06_NCDZT0003C_P_2015_H5N6_|China|_H5N6_2015.342","D_a",NA,2015
"324","EPI198976_chicken_Jiangxi_04_01_NCDZT0042_O_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"325","EPI198977_chicken_Jiangxi_05_06_NCDZT0043B_P_2015_H5N6_|China|_H5N6_2015.342","D_a",NA,2015
"326","EPI198981_environment_Jiangxi_05_07_NCJD0052C_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"327","EPI198984_duck_Jiangxi_05_07_NCJD0056P_2015_H5N6_|China|_H5N6_2015.345","D_a",NA,2015
"328","EPI198985_chicken_Jiangxi_05_06_NCDZT0058B_P_2015_H5N6_|China|_H5N6_2015.342","D_a",NA,2015
"329","EPI198987_duck_Jiangxi_05_07_NCJD0061P_2015_H5N6_|China|_H5N6_2015.345","D_a",NA,2015
"330","EPI198990_chicken_Jiangxi_04_01_NCNP0065_Z_O_2015_H5N6_|China|_H5N6_2015.247","D_a",NA,2015
"331","EPI198991_duck_Jiangxi_05_07_NCJD0067P_2015_H5N6_|China|_H5N6_2015.345","D_a",NA,2015
"332","EPI198992_environment_Jiangxi_05_07_NCJD0070C_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"333","EPI198996_environment_Jiangxi_05_07_NCJD0078C_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"334","EPI199006_environment_Jiangxi_05_07_NCJD0095C_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"335","EPI199007_environment_Jiangxi_05_07_NCJD0098C_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"336","EPI199009_environment_Jiangxi_05_07_NCJD0093C_2015_H5N6_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"337","EPI199010_chicken_Jiangxi_12_05_NCNP006_2014_H5N6_|China|_H5N6_2014.926","D_a",NA,2014
"338","EPI199011_chicken_Hubei_03_06_WHWTZ0115_O_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"339","EPI199015_duck_Hubei_03_06_WHWTZ0129_P_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"340","EPI199017_chicken_Hubei_03_06_WHWTZ0148_O_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"341","EPI199026_duck_Hubei_03_06_WHWTZ0123_O_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"342","EPI199028_duck_Hubei_03_06_WHWTZ0124_O_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"343","EPI199029_duck_HuBei_03_06_WHWTZ0158_P_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"344","EPI199030_duck_Hubei_03_06_WHWTZ0125_O_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"345","EPI199031_duck_Hubei_03_06_WHWTZ0130_O_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"346","EPI199032_duck_Hubei_03_06_WHWTZ0148_O_2015_H5N6_|China|_H5N6_2015.175","D_a",NA,2015
"347","EPI199034_chicken_Yunnan_03_16_DQJT0068_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"348","EPI199035_chicken_Yunnan_03_15_DQXYL0073_O_2015_H5N6_|China|_H5N6_2015.200","D_a",NA,2015
"349","EPI199036_chicken_Yunnan_03_16_DQJT0066_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"350","EPI199037_duck_Yunnan_03_16_DQXYL0013_O_2015_|China|_H5N6_2015.203","D_a",NA,2015
"351","EPI199038_duck_Hunan_04_22_LDDX037_P_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"352","EPI199041_chicken_Yunnan_03_16_DQXYL023_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"353","EPI199042_duck_Yunnan_03_16_DQXYL003_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"354","EPI199043_duck_Yunnan_03_16_DQXYL017_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"355","EPI199044_duck_Yunnan_03_16_DQXYL022_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"356","EPI199045_duck_Hunan_02_07_YYFQH010_P_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"357","EPI199046_duck_Hunan_01_21_YYFQH010_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"358","EPI199047_duck_Hunan_01_21_YYFQH011_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"359","EPI199049_duck_Hunan_02_07_YYFQHY12Y_O_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"360","EPI199050_duck_Hunan_01_21_YYFQH012_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"361","EPI199051_duck_Hunan_03_09_YYFQH0047_O_2015_H5N6_|China|_H5N6_2015.184","D_a",NA,2015
"362","EPI199052_duck_Hunan_02_07_YYFQH015_P_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"363","EPI199053_duck_Hunan_01_21_YYFQH015_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"364","EPI199054_duck_Hunan_01_21_YYFQH016_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"365","EPI199055_duck_Hunan_01_21_YYFQH018_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"366","EPI199056_duck_Hunan_01_21_YYFQH019_P_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"367","EPI199057_duck_Hunan_02_07_YYFQHY19Y_O_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"368","EPI199058_duck_Hunan_02_07_YYFQHY20Y_O_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"369","EPI199059_duck_Hunan_01_21_YYFQH022_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"370","EPI199062_Phalacrocorax_Hubei_01_09_V5_2015_H5N6_|China|_H5N6_2015.022","W_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"371","EPI199063_Phalacrocorax_Hubei_01_09_V7_2015_H5N6_|China|_H5N6_2015.022","W_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"372","EPI199064_duck_Hunan_01_21_YYFQH023_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"373","EPI199065_duck_Hunan_01_21_YYFQH024_P_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"374","EPI199066_duck_Hunan_01_21_YYFQH025_P_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"375","EPI199067_duck_Hunan_02_07_YYFQH026_O_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"376","EPI199068_duck_Hunan_01_21_YYFQH027_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"377","EPI199069_duck_Hunan_02_07_YYFQH029_O_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"378","EPI199070_duck_Hunan_01_21_YYFQH030_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"379","EPI199071_duck_Hunan_01_21_YYFQH032_P_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"380","EPI199072_duck_Hunan_02_07_YYFQH032_O_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"381","EPI199073_duck_Hunan_02_07_YYFQH003_P_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"382","EPI199074_duck_Hunan_01_21_YYFQH003_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"383","EPI199075_duck_Hunan_01_21_YYFQH005_P_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"384","EPI199076_duck_Hunan_01_21_YYFQH005_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"385","EPI199077_duck_Hunan_02_07_YYFQH006_P_2015_H5N6_|China|_H5N6_2015.101","D_a",NA,2015
"386","EPI199079_duck_Hunan_01_21_YYFQH006_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"387","EPI199080_duck_Hunan_01_21_YYFQH007_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"388","EPI199081_chicken_Hunan_04_14_YYXS0835_O_2015_H5N6_|China|_H5N6_2015.282","D_a",NA,2015
"389","EPI199083_duck_Hunan_01_21_YYFQH009_O_2015_H5N6_|China|_H5N6_2015.055","D_a",NA,2015
"390","EPI199084_environment_Yunnan_03_16_DQXYL0053_Z_O_2015_H5N6_|China|_H5N6_2015.203","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"391","EPI199085_chicken_Yunnan_03_15_DQJT0054_Z_P_2015_H5N6_|China|_H5N6_2015.200","D_a",NA,2015
"392","EPI199086_chicken_Yunnan_03_16_DQXYL0063_Z_O_2015_H5N6_|China|_H5N6_2015.203","D_a",NA,2015
"393","EPI199087_environment_Yunnan_03_17_DQJT0015_2015_H5N6_|China|_H5N6_2015.205","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"394","EPI199093_duck_Yunnan_03_15_DQXYL007_Z_O_2015_H5N6_|China|_H5N6_2015.200","D_a",NA,2015
"395","EPI199094_environment_Yunnan_03_15_DQWGH008_Z_2015_H5N6_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"396","EPI199095_environment_Yunnan_03_16_DQXYL0027_2015_H5N6_|China|_H5N6_2015.203","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"397","EPI199198_duck_Guangdong_03_26_DGCP081_P_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"398","EPI199199_duck_Guangdong_03_26_DGCP078_O_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"399","EPI199200_duck_Guangdong_03_26_DGCP084_P_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"400","EPI199201_duck_Guangdong_03_26_DGCP061_P_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"401","EPI199207_goose_Guangdong_04_22_DGCP117_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"402","EPI199208_duck_Guangdong_04_23_DGQTXC229_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"403","EPI199209_duck_Guangdong_04_22_DGCP068_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"404","EPI199211_duck_Guangdong_04_23_DGQTSJ150_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"405","EPI199214_duck_Guangdong_04_23_DGQTXC202_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"406","EPI199215_duck_Guangdong_04_22_DGCP069_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"407","EPI199220_goose_Guangdong_04_22_DGCP106_O_2015_Mixed_|China|_H5N6_2015.304","D_a",NA,2015
"408","EPI199222_duck_Guangdong_04_23_DGQTXC203_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"409","EPI199230_duck_Guangdong_04_22_DGCPLB018_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"410","EPI199232_duck_Guangdong_04_22_DGCPLB022_O_2015_Mixed_|China|_H5N6_2015.304","D_a",NA,2015
"411","EPI199234_duck_Guangdong_04_23_DGQTXC229_P_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"412","EPI199235_duck_Guangdong_04_23_DGQTSJ145_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"413","EPI199236_duck_Guangdong_04_23_DGQTXC231_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"414","EPI199241_duck_Guangdong_04_23_DGQTXC226_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"415","EPI199242_duck_Guangdong_04_22_DGCP061_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"416","EPI199243_environment_Guangdong_04_22_DGCP027_2015_H5N6_|China|_H5N6_2015.304","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"417","EPI199244_goose_Guangdong_04_22_DGCP120_P_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"418","EPI199250_duck_Guangdong_04_22_DGCP079_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"419","EPI199252_duck_Guangdong_04_22_DGCPLB020_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"420","EPI199255_duck_Guangdong_04_22_DGCP071_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"421","EPI199259_duck_Guangdong_04_22_DGCP062_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"422","EPI199260_goose_Guangdong_04_22_DGCPLB045_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"423","EPI199262_duck_Guangdong_04_23_DGQTXC228_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"424","EPI199263_goose_Guangdong_04_22_DGCP116_P_2015_Mixed_|China|_H5N6_2015.304","D_a",NA,2015
"425","EPI199264_duck_Guangdong_04_23_DGQTXC227_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"426","EPI199268_goose_Guangdong_04_22_DGCP118_P_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"427","EPI199269_goose_Guangdong_04_23_DGQTXC216_P_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"428","EPI199271_duck_Guangdong_04_23_DGQTXC202_P_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"429","EPI199280_duck_Guangdong_04_22_DGCP067_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"430","EPI199281_duck_Guangdong_04_22_DGCP080_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"431","EPI199289_duck_Guangdong_04_23_DGQTXC213_P_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"432","EPI199290_duck_Guangdong_04_23_DGQTXC236_P_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"433","EPI199291_duck_Guangdong_04_23_DGQTXC213_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"434","EPI199292_duck_Guangdong_04_23_DGQTXC232_P_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"435","EPI199293_duck_Guangdong_04_23_DGQTSJ131_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"436","EPI199294_goose_Guangdong_04_23_DGQTXC236_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"437","EPI199295_duck_Guangdong_04_23_DGQTXC228_P_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"438","EPI199296_pigeon_Guangdong_04_23_DGQTXC197_O_2015_H5N6_|China|_H5N6_2015.307","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"439","EPI199297_duck_Guangdong_04_23_DGQTXC235_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"440","EPI199299_duck_Guangdong_04_22_DGCP081_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"441","EPI199301_goose_Guangdong_04_23_DGQTXC237_O1_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"442","EPI199302_duck_Guangdong_04_23_DGQTSJ130_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"443","EPI199303_duck_Guangdong_04_22_DGCP084_O_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"444","EPI199304_duck_Guangdong_04_22_DGCPLB041_P_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"445","EPI199305_duck_Guangdong_04_22_DGCPLB044_P_2015_H5N6_|China|_H5N6_2015.304","D_a",NA,2015
"446","EPI199314_environment_Jiangxi_01_14_NCJD005_2015_H5N6_|China|_H5N6_2015.036","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"447","EPI199328_duck_Jiangxi_02_05_YGYXG015_P_2015_H6N6_|China|_H5N6_2015.096","D_a",NA,2015
"448","EPI199336_environment_Jiangxi_01_08_YGCB007_2015_Mixed_|China|_H5N6_2015.019","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"449","EPI199337_duck_Jiangxi_01_14_NCJD054_P_2015_H5N6_|China|_H5N6_2015.036","D_a",NA,2015
"450","EPI199340_duck_Jiangxi_01_14_NCJD064_P_2015_Mixed_|China|_H5N6_2015.036","D_a",NA,2015
"451","EPI199341_environment_Jiangxi_01_14_NCJD027_2015_H5N6_|China|_H5N6_2015.036","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
